rank,score,hidden,competition,mli,county,state,metro,legal,legal_note,homes_sold,population,pop_growth_4yr,permits_2025,permits_per_1k,median_price,months_supply,median_dom,sale_to_list,price_yoy,sales_yoy,period
954,52.6,13.5,25.9,40.5,"Henry County, MO",MO,Missouri nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",25,22575,0.026976617232280956,18,0.8,214500.0,4.2,46.0,0.9651684409,0.3007883566,-0.2647058824,2026-05-31
955,52.5,9.8,37.8,27.3,"Caroline County, MD",MD,Maryland nonmetropolitan area,Disclosure,HB 124/SB 160: assignment disclosure or rescission,30,34248,0.02917931303903597,75,2.19,325000.0,4.9,52.0,0.9535580715,-0.01515151515,-0.1666666667,2026-05-31
956,52.5,2.1,50.4,46.0,"Beltrami County, MN",MN,"Bemidji, MN",Clear,"Generally permitted; use 'and/or assigns', market privately",43,46762,0.011157721748908014,168,3.59,300000.0,3.5,56.0,0.9798065448,0.1194029851,0.1025641026,2026-05-31
957,52.4,15.2,37.2,89.4,"Lincoln County, NE",NE,"North Platte, NE",License req'd,LB 860 (2024): publicly marketing needs a license,30,33319,-0.03521065585637759,235,7.05,227500.0,2.7,13.0,0.9982313571,0.07058823529,-0.1666666667,2026-05-31
958,52.4,22.6,15.5,12.2,"Limestone County, TX",TX,Texas nonmetropolitan area,Disclosure,Must disclose equitable interest when marketing,14,22569,0.01891647855530474,14,0.62,152500.0,7.6,56.0,0.9574710448,-0.1081871345,1.333333333,2026-05-31
959,52.3,-0.3,51.6,51.6,"Athens County, OH",OH,"Athens, OH",Disclosure,SB 155: bold written disclosure or seller can cancel,35,63218,0.01343379288233408,179,2.83,266000.0,3.7,40.0,0.9676271741,0.1153039832,-0.1025641026,2026-05-31
960,52.3,35.6,11.4,34.4,"Emanuel County, GA",GA,Georgia nonmetropolitan area,Mktg limits,No public property ads without ownership/license,11,23224,0.014059907431665356,49,2.11,221450.0,3.1,56.0,0.9358594824,0.4763333333,0.0,2026-05-31
961,52.2,-34.0,84.2,95.0,"Jefferson County, MO",MO,"St. Louis, MO",Clear,"Generally permitted; use 'and/or assigns', market privately",240,231888,0.021771603061507754,617,2.66,310000.0,1.7,22.0,1.011051387,0.03333333333,-0.08045977011,2026-05-31
962,52.2,31.7,19.2,38.8,"Jennings County, IN",IN,"North Vernon, IN",Disclosure,Assignment disclosure required; else 'deceptive act',14,27634,0.001994271003299612,77,2.79,187500.0,3.3,66.0,0.9747139662,-0.1279069767,-0.2631578947,2026-05-31
963,52.1,31.1,17.3,27.1,"Taylor County, WI",WI,Wisconsin nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",17,20167,0.01148560537666767,48,2.38,224000.0,3.3,84.0,0.9714540088,0.01818181818,-0.3703703704,2026-05-31
964,52.1,44.6,2.9,92.0,"Lunenburg County, VA",VA,Virginia nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",10,12060,0.009205020920502092,27,2.24,199450.0,2.6,10.0,0.9981975587,-0.04110576923,2.333333333,2026-05-31
965,52.0,4.2,40.7,82.5,"Lyon County, KS",KS,"Emporia, KS",Clear,"Generally permitted; use 'and/or assigns', market privately",37,32520,0.012673994955314048,59,1.81,195000.0,1.6,31.0,,0.03201905266,-0.075,2026-05-31
966,52.0,9.8,30.0,45.7,"Otsego County, MI",MI,Michigan nonmetropolitan area,Mktg limits,"Market the contract interest, not the property",27,26083,0.037716331808235526,25,0.96,302500.0,4.6,40.0,0.9781248043,0.01170568562,0.4210526316,2026-05-31
967,51.9,-14.4,66.1,69.1,"Carbon County, PA",PA,"Allentown, PA",Clear,"Generally permitted; use 'and/or assigns', market privately",107,65743,0.015304546577711886,195,2.97,290378.0,2.6,37.0,0.9774239746,0.1756194332,0.09183673469,2026-05-31
968,51.9,-37.0,88.9,85.6,"Cumberland County, ME",ME,"Portland, ME",Clear,"Generally permitted; use 'and/or assigns', market privately",353,313809,0.03360605521630007,1756,5.6,590000.0,2.5,28.0,1.0064074,0.04424778761,-0.08311688312,2026-05-31
969,51.8,11.3,39.1,25.8,"Gadsden County, FL",FL,"Tallahassee, FL",Clear,"Generally permitted; use 'and/or assigns', market privately",25,44151,0.017116660523405824,122,2.76,290000.0,4.8,72.0,0.9856489798,0.1047619048,0.1904761905,2026-05-31
970,51.8,13.3,22.5,18.6,"Taylor County, KY",KY,"Campbellsville, KY",License req'd,HB 62: marketing an equitable interest = brokerage,18,26809,0.03135338924367162,9,0.34,220000.0,3.9,91.0,0.9661345912,-0.03296703297,0.2857142857,2026-05-31
971,51.7,33.1,0.6,82.3,"New Haven County, CT",CT,"New Haven, CT",Register,PA 25-168: register with DCP (effective Jul 2026),722,,,,,421000.0,2.5,42.0,1.022432555,0.09350649351,-0.0424403183,2026-05-31
972,51.7,-9.6,53.4,41.4,"Columbia County, PA",PA,"Bloomsburg, PA",Clear,"Generally permitted; use 'and/or assigns', market privately",37,66012,0.020499026064372507,111,1.68,240000.0,3.8,58.0,0.9801307529,0.0004168403501,-0.119047619,2026-05-31
973,51.6,2.7,38.0,43.5,"Wapello County, IA",IA,"Ottumwa, IA",Mktg limits,No public property ads without ownership/license,29,35681,0.01002066408129759,42,1.18,136500.0,3.3,50.0,0.9556100036,-0.09602649007,-0.3409090909,2026-05-31
974,51.6,33.5,0.1,98.9,"Tolland County, CT",CT,"Hartford, CT",Register,PA 25-168: register with DCP (effective Jul 2026),113,,,,,422000.0,2.0,19.0,1.053930028,0.06835443038,-0.1102362205,2026-05-31
975,51.5,-14.1,54.3,26.6,"Carter County, OK",OK,"Ardmore, OK",License req'd,SB 1075 (Nov 2025) closed the double-close loophole,52,49135,0.02277221539934639,55,1.12,218000.0,5.2,46.0,0.9480424459,-0.07234042553,0.3,2026-05-31
976,51.5,10.7,40.8,1.3,"Essex County, NY",NY,New York nonmetropolitan area,Mktg limits,"Market the assignable interest, not the property",33,36744,-0.014589143960523493,188,5.12,240000.0,7.2,140.0,0.9471008978,-0.2558139535,0.03125,2026-05-31
977,51.4,5.6,35.7,31.9,"Stephens County, GA",GA,"Toccoa, GA",Mktg limits,No public property ads without ownership/license,34,27498,0.02543257756563246,36,1.31,249000.0,3.8,78.0,0.9892774199,0.04842105263,0.0,2026-05-31
978,51.4,13.6,33.7,97.2,"Whitley County, IN",IN,"Fort Wayne, IN",Disclosure,Assignment disclosure required; else 'deceptive act',24,34885,0.015870704717530576,81,2.32,253950.0,2.0,16.0,1.023501877,-0.1058098592,-0.2258064516,2026-05-31
979,51.3,-30.7,82.0,94.7,"Fairfax County, VA",VA,"Washington, DC",Clear,"Generally permitted; use 'and/or assigns', market privately",1457,26340,0.08937507754663138,89,3.38,815000.0,1.7,25.0,1.014427553,0.03821656051,0.06505847953,2026-05-31
980,51.3,3.8,40.6,51.3,"Iosco County, MI",MI,Michigan nonmetropolitan area,Mktg limits,"Market the contract interest, not the property",47,25361,0.0068283774663543614,47,1.85,163000.0,4.1,33.0,0.964435458,-0.02395209581,0.175,2026-05-31
981,51.2,-22.7,69.2,87.4,"Woodbury County, IA",IA,"Sioux City, IA",Mktg limits,No public property ads without ownership/license,87,107257,0.012316898218061008,238,2.22,225000.0,1.9,18.0,0.9783123722,0.03448275862,-0.09375,2026-05-31
982,51.2,-24.0,71.7,84.6,"Daviess County, KY",KY,"Owensboro, KY",License req'd,HB 62: marketing an equitable interest = brokerage,113,104457,0.010241977601114142,253,2.42,225000.0,1.7,27.0,0.9811395918,0.04651162791,0.1649484536,2026-05-31
983,51.1,12.5,38.6,69.4,"Lafayette County, MO",MO,"Kansas City, MO",Clear,"Generally permitted; use 'and/or assigns', market privately",32,33511,0.01394856278366112,105,3.13,298200.0,2.5,38.0,,0.3789595376,-0.05882352941,2026-05-31
984,51.1,-19.6,70.7,85.8,"Ozaukee County, WI",WI,"Milwaukee, WI",Clear,"Generally permitted; use 'and/or assigns', market privately",112,93956,0.025418271906752377,483,5.14,509950.0,2.1,39.0,1.018324441,0.1085869565,-0.008849557522,2026-05-31
985,51.0,6.7,34.7,23.6,"Whitley County, KY",KY,"London, KY",License req'd,HB 62: marketing an equitable interest = brokerage,24,37233,0.014689049980923312,52,1.4,186000.0,4.5,56.0,0.9380871005,-0.07,0.2,2026-05-31
986,51.0,-38.8,89.8,83.3,"Fayette County, KY",KY,"Lexington, KY",License req'd,HB 62: marketing an equitable interest = brokerage,393,329437,0.021104801815093544,1052,3.19,350000.0,1.7,35.0,0.9911772117,0.01376255074,-0.05528846154,2026-05-31
987,50.9,-38.8,89.7,77.4,"Tulare County, CA",CA,"Visalia, CA",Mktg limits,No public property ads without ownership/license,261,483546,0.02025977752645882,1790,3.7,379000.0,3.3,24.0,0.9938420033,-0.01558441558,-0.08421052632,2026-05-31
988,50.9,8.9,24.0,48.5,"Franklin County, VA",VA,"Roanoke, VA",Clear,"Generally permitted; use 'and/or assigns', market privately",62,8373,0.027614138438880706,,,439900.0,4.2,41.0,0.9755402631,0.1479645094,-0.1388888889,2026-05-31
989,50.8,4.4,46.4,72.3,"Lincoln Parish, LA",LA,"Ruston, LA",Clear,"Generally permitted; use 'and/or assigns', market privately",34,48243,-0.001304185815426655,193,4.0,255938.0,3.2,28.0,0.9854612161,-0.1082299652,0.7894736842,2026-05-31
990,50.8,30.1,8.3,6.2,"DeWitt County, TX",TX,Texas nonmetropolitan area,Disclosure,Must disclose equitable interest when marketing,10,20252,0.020560370892965127,19,0.94,194495.0,5.6,101.0,0.9371493266,-0.2729158879,2.333333333,2026-05-31
991,50.7,32.3,0.4,99.4,"Richmond City County, VA",VA,"Richmond, VA",Clear,"Generally permitted; use 'and/or assigns', market privately",304,,,,,426000.0,1.2,12.0,1.027745667,-0.03342730568,0.06293706294,2026-05-31
992,50.7,5.6,39.4,38.9,"Allegany County, NY",NY,New York nonmetropolitan area,Mktg limits,"Market the assignable interest, not the property",24,47299,-0.0012458296380759323,97,2.05,126500.0,4.0,39.0,0.9415541421,0.5617283951,0.2,2026-05-31
993,50.6,-42.6,93.2,70.6,"Washoe County, NV",NV,"Reno, NV",Clear,"Generally permitted; use 'and/or assigns', market privately",588,507280,0.04009431544415398,2531,4.99,599975.0,2.8,39.0,0.9907262945,0.08103603604,0.0243902439,2026-05-31
994,50.6,-11.6,58.9,96.5,"Barry County, MI",MI,Michigan nonmetropolitan area,Mktg limits,"Market the contract interest, not the property",58,64025,0.022649224527608734,157,2.45,313600.0,1.7,9.0,0.9947185192,-0.05967016492,-0.06451612903,2026-05-31
995,50.5,13.2,37.3,11.4,"Accomack County, VA",VA,Virginia nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",30,33411,0.00041919932928107315,154,4.61,311750.0,8.9,41.0,0.9586785718,0.00564516129,-0.2857142857,2026-05-31
996,50.5,3.9,44.9,98.5,"Perry County, PA",PA,"Harrisburg, PA",Clear,"Generally permitted; use 'and/or assigns', market privately",32,46816,0.02133600942449496,127,2.71,322500.0,1.6,10.0,1.02017516,0.2524271845,-0.1578947368,2026-05-31
997,50.4,17.0,33.4,10.6,"Ware County, GA",GA,"Waycross, GA",Mktg limits,No public property ads without ownership/license,23,36222,-0.00024840606110789105,119,3.29,218000.0,4.7,98.0,0.9493667145,0.2823529412,-0.2580645161,2026-05-31
998,50.4,-18.6,69.0,91.1,"Pottawattamie County, IA",IA,"Omaha, NE",Mktg limits,No public property ads without ownership/license,99,93529,-0.001345363301478832,334,3.57,230000.0,1.6,22.0,0.9919854538,0.06088560886,-0.1081081081,2026-05-31
999,50.3,-17.1,66.7,38.5,"Grays Harbor County, WA",WA,"Aberdeen, WA",Mktg limits,No public property ads without ownership/license,95,77893,0.026758762506096517,224,2.88,369900.0,6.7,26.0,0.9886597835,0.01101484134,0.0,2026-05-31
1000,50.3,18.4,23.1,44.5,"Scott County, IN",IN,"Scottsburg, IN",Disclosure,Assignment disclosure required; else 'deceptive act',20,24751,0.01538398424680013,38,1.54,203900.0,3.2,64.0,0.9820102671,-0.09977924945,-0.1666666667,2026-05-31
1001,50.2,-14.3,49.2,65.3,"Cherokee County, OK",OK,"Tahlequah, OK",License req'd,SB 1075 (Nov 2025) closed the double-close loophole,39,48729,0.0347617429712053,22,0.45,260000.0,4.3,25.0,0.9906400345,-0.01886792453,0.02631578947,2026-05-31
1002,50.2,12.9,32.8,31.4,"Graves County, KY",KY,"Mayfield, KY",License req'd,HB 62: marketing an equitable interest = brokerage,22,36821,0.007966055297016151,83,2.25,203500.0,4.8,46.0,0.9530939692,0.0175,-0.04347826087,2026-05-31
1003,50.1,47.6,2.5,67.2,"Marion County, KS",KS,Kansas nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",10,11670,-0.009926189870195978,40,3.43,164500.0,1.7,43.0,0.9591495028,0.028125,0.1111111111,2026-05-31
1004,50.1,23.7,18.1,81.7,"Dickinson County, KS",KS,Kansas nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",19,18621,0.013829150106168673,30,1.61,199500.0,2.4,21.0,0.9769858946,0.4456521739,-0.2962962963,2026-05-31
1005,50.0,16.2,29.8,32.2,"Jones County, GA",GA,"Macon, GA",Mktg limits,No public property ads without ownership/license,24,29047,0.02281770484876228,68,2.34,309495.0,3.6,70.0,0.9703391186,0.04913559322,-0.2258064516,2026-05-31
1006,50.0,5.1,39.1,11.7,"Laurens County, GA",GA,"Dublin, GA",Mktg limits,No public property ads without ownership/license,22,50287,0.015037745751079893,102,2.03,237000.0,6.1,84.0,0.96736062,0.072422453,-0.3888888889,2026-05-31
1007,49.9,-22.9,72.8,54.9,"Grand Traverse County, MI",MI,"Traverse City, MI",Mktg limits,"Market the contract interest, not the property",141,96625,0.012554098944743103,475,4.92,416000.0,4.2,42.0,0.9923811802,-0.06516853933,-0.2419354839,2026-05-31
1008,49.9,31.6,0.3,60.7,"Litchfield County, CT",CT,"Torrington, CT",Register,PA 25-168: register with DCP (effective Jul 2026),188,,,,,431500.0,3.2,55.0,1.006632546,0.0601965602,-0.04568527919,2026-05-31
1009,49.8,-4.1,53.9,37.9,"Franklin County, VT",VT,"Burlington, VT",Clear,"Generally permitted; use 'and/or assigns', market privately",49,51066,0.020320086315410896,209,4.09,412805.0,4.2,58.0,0.9811579077,0.100960128,0.1136363636,2026-05-31
1010,49.8,16.4,31.2,8.4,"Pacific County, WA",WA,Washington nonmetropolitan area,Mktg limits,No public property ads without ownership/license,31,24245,0.03205346500936489,64,2.64,391900.0,8.2,70.0,0.9717725086,0.09791287295,0.2916666667,2026-05-31
1011,49.7,-12.9,50.2,13.1,"Lamar County, TX",TX,"Paris, TX",Disclosure,Must disclose equitable interest when marketing,39,51249,0.022220005983843622,48,0.94,213000.0,5.0,80.0,0.9388392666,0.1513513514,-0.1333333333,2026-05-31
1012,49.7,-0.1,49.8,91.2,"Benton County, MN",MN,"St. Cloud, MN",Clear,"Generally permitted; use 'and/or assigns', market privately",47,41881,0.012645679191450264,139,3.32,309900.0,2.3,17.0,1.001927243,0.02446280992,-0.06,2026-05-31
1013,49.6,-27.7,77.3,57.3,"Fayette County, GA",GA,"Atlanta, GA",Mktg limits,No public property ads without ownership/license,172,125107,0.04681538255572662,435,3.48,548075.0,3.4,46.0,0.9846585279,0.08422354105,0.1944444444,2026-05-31
1014,49.6,-4.4,54.0,94.0,"Dearborn County, IN",IN,"Cincinnati, OH",Disclosure,Assignment disclosure required; else 'deceptive act',49,51435,0.013377728741429585,155,3.01,295000.0,1.6,18.0,0.9952385748,-0.009235936188,0.0,2026-05-31
1015,49.5,21.8,27.7,1.0,"Franklin County, NY",NY,"Malone, NY",Mktg limits,"Market the assignable interest, not the property",13,47086,-0.003428716559431087,146,3.1,190000.0,13.4,108.0,0.9599508554,-0.2033542977,-0.07142857143,2026-05-31
1016,49.5,13.9,24.4,17.9,"Hubbard County, MN",MN,Minnesota nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",24,22050,0.03090373556501005,25,1.13,285500.0,5.8,70.0,0.9732119044,0.05740740741,-0.07692307692,2026-05-31
1017,49.4,7.1,42.3,46.2,"Oconto County, WI",WI,"Green Bay, WI",Clear,"Generally permitted; use 'and/or assigns', market privately",33,40037,0.024566880773856745,132,3.3,390000.0,4.4,44.0,0.9812423938,0.2892561983,-0.2826086957,2026-05-31
1018,49.4,21.2,12.8,0.2,"Uvalde County, TX",TX,"Uvalde, TX",Disclosure,Must disclose equitable interest when marketing,11,25138,0.023367529718286924,11,0.44,189000.0,12.8,146.0,0.9587320239,-0.485013624,-0.2666666667,2026-05-31
1019,49.3,5.5,25.8,32.2,"Osceola County, MI",MI,Michigan nonmetropolitan area,Mktg limits,"Market the contract interest, not the property",24,23484,0.025412627718103223,0,0.0,175000.0,3.5,65.0,0.9578549136,-0.00712036538,0.09090909091,2026-05-31
1020,49.3,-23.5,59.9,62.0,"Pope County, AR",AR,"Russellville, AR",Clear,"Generally permitted; use 'and/or assigns', market privately",62,64829,0.02242654596495655,55,0.85,210500.0,2.5,38.0,0.9583471584,-0.08438451501,0.2653061224,2026-05-31
1021,49.2,-44.0,90.5,74.2,"Butler County, OH",OH,"Cincinnati, OH",Disclosure,SB 155: bold written disclosure or seller can cancel,372,399542,0.022141948951998915,1021,2.56,326000.0,2.4,42.0,0.9963758172,0.08666666667,-0.08148148148,2026-05-31
1022,49.2,31.9,5.2,3.5,"Lawrence County, AR",AR,Arkansas nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",10,16305,0.005488406512086828,16,0.98,109000.0,4.9,178.0,0.9518340632,-0.009090909091,0.25,2026-05-31
1023,49.1,-7.9,43.4,30.7,"Clare County, MI",MI,Michigan nonmetropolitan area,Mktg limits,"Market the contract interest, not the property",44,31405,0.01822131439872905,23,0.73,177000.0,5.3,38.0,0.949201072,0.2368972746,-0.1851851852,2026-05-31
1024,49.1,-25.0,70.2,50.2,"Madison County, TN",TN,"Jackson, TN",Clear,"Generally permitted; use 'and/or assigns', market privately",100,100409,0.015935811562822512,236,2.35,271250.0,3.8,40.0,0.9671222204,-0.06786941581,0.02040816327,2026-05-31
1025,49.0,27.4,7.6,46.8,"Chester County, TN",TN,"Jackson, TN",Clear,"Generally permitted; use 'and/or assigns', market privately",11,17876,0.02824273799252229,12,0.67,240000.0,3.2,49.0,0.9596389164,-0.05882352941,-0.3125,2026-05-31
1026,49.0,3.3,38.6,7.3,"Gillespie County, TX",TX,"Fredericksburg, TX",Disclosure,Must disclose equitable interest when marketing,38,28159,0.0520436374504969,51,1.81,475000.0,6.4,88.0,0.9511233813,-0.1810344828,0.2666666667,2026-05-31
1027,48.9,23.6,8.5,19.5,"Dent County, MO",MO,Missouri nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",14,14721,0.023073180902077977,3,0.2,174500.0,5.1,51.0,0.9264992124,-0.1446078431,0.07692307692,2026-05-31
1028,48.9,-33.9,82.8,93.9,"Olmsted County, MN",MN,"Rochester, MN",Clear,"Generally permitted; use 'and/or assigns', market privately",251,166424,0.020749382057273936,542,3.26,365000.0,1.9,17.0,1.000904332,0.09445277361,0.0,2026-05-31
1029,48.8,-49.2,98.0,72.8,"Salt Lake County, UT",UT,"Salt Lake City, UT",Mktg limits,No public property ads without ownership/license,1096,1216274,0.0246380034843323,7179,5.9,570000.0,3.0,34.0,0.9938794607,0.001379092259,-0.07197290432,2026-05-31
1030,48.8,8.9,36.4,52.9,"Vernon County, WI",WI,Wisconsin nonmetropolitan area,Clear,"Generally permitted; use 'and/or assigns', market privately",31,31351,0.020872679908824486,76,2.42,310000.0,2.0,75.0,0.9922772814,0.0,0.1481481481,2026-05-31
1031,48.7,-31.8,80.5,92.3,"Elkhart County, IN",IN,"Elkhart, IN",Disclosure,Assignment disclosure required; else 'deceptive act',158,207436,0.002062712249225879,777,3.75,275445.5,1.9,16.0,0.9922525987,0.101782,-0.04242424242,2026-05-31
1032,48.7,-39.7,88.4,89.8,"Thurston County, WA",WA,"Olympia, WA",Mktg limits,No public property ads without ownership/license,329,302912,0.023289124310008177,1669,5.51,535000.0,2.8,13.0,1.002600135,-0.01654411765,-0.02949852507,2026-05-31
1033,48.6,-6.0,54.6,10.7,"Kerr County, TX",TX,"Kerrville, TX",Disclosure,Must disclose equitable interest when marketing,49,53900,0.022848034006376194,179,3.32,385000.0,6.2,58.0,0.9130129588,0.06944444444,0.02083333333,2026-05-31
1034,48.6,-6.3,48.5,8.5,"Sampson County, NC",NC,North Carolina nonmetropolitan area,License req'd,HB 707 (Oct 2025): wholesaling defined as brokerage,30,60404,0.022583375656001353,117,1.94,290000.0,5.6,103.0,0.9655938237,0.0179010179,-0.25,2026-05-31
